Tox_type	Accession	Host_type	Group	Mode	Num_hosts	Trim_flag
par_all	GCA_002146405.1	Orders	Rank3	Assemblies	3	Untrimmed
par_all	GCA_002893565.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_002893565.1	Orders	Rank3	Assemblies	3	Untrimmed
par_all	GCA_004167115.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_004167115.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_002173755.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_002173755.1	Orders	Rank3	Assemblies	1	Untrimmed
par_all	GCA_001182785.1	Orders	Rank3	Assemblies	2	Trimmed
par_all	GCA_001182785.1	Orders	Rank3	Assemblies	2	Untrimmed
par_all	GCA_002576585.1	Orders	Rank3	Assemblies	2	Trimmed
par_all	GCA_002576585.1	Orders	Rank3	Assemblies	2	Untrimmed
par_all	GCA_000774075.2	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_000774075.2	Orders	Rank3	Assemblies	0	Untrimmed
par_all	GCA_001968805.1	Orders	Rank3	Assemblies	2	Trimmed
par_all	GCA_001968805.1	Orders	Rank3	Assemblies	2	Untrimmed
par_all	GCA_001880115.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_001880115.1	Orders	Rank3	Assemblies	4	Untrimmed
par_all	GCA_002558525.1	Orders	Rank3	Assemblies	3	Trimmed
par_all	GCA_002558525.1	Orders	Rank3	Assemblies	3	Untrimmed
par_all	GCA_002893515.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_002893515.1	Orders	Rank3	Assemblies	1	Untrimmed
par_all	GCA_002147565.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_002147565.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_002147435.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_002147435.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_000387405.2	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_000387405.2	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_000835235.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_000835235.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_001640965.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_001640965.1	Orders	Rank3	Assemblies	2	Untrimmed
par_all	GCA_001017635.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_001017635.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_002268645.2	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_002268645.2	Orders	Rank3	Assemblies	4	Untrimmed
par_all	GCA_002147155.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_002147155.1	Orders	Rank3	Assemblies	4	Untrimmed
par_all	GCA_002025105.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_002025105.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_002147375.1	Orders	Rank3	Assemblies	3	Trimmed
par_all	GCA_002147375.1	Orders	Rank3	Assemblies	3	Untrimmed
par_all	GCA_004330415.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_004330415.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_002146545.1	Orders	Rank3	Assemblies	3	Trimmed
par_all	GCA_002146545.1	Orders	Rank3	Assemblies	3	Untrimmed
par_all	GCA_002147535.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_002147535.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_002146505.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_002146505.1	Orders	Rank3	Assemblies	1	Untrimmed
par_all	GCA_002146605.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_002146605.1	Orders	Rank3	Assemblies	1	Untrimmed
par_all	GCA_002893605.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_002893605.1	Orders	Rank3	Assemblies	4	Untrimmed
par_all	GCA_002147055.1	Orders	Rank3	Assemblies	2	Trimmed
par_all	GCA_002147055.1	Orders	Rank3	Assemblies	2	Untrimmed
par_all	GCA_002584205.1	Orders	Rank3	Assemblies	2	Trimmed
par_all	GCA_002584205.1	Orders	Rank3	Assemblies	2	Untrimmed
par_all	GCA_002146755.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_002146755.1	Orders	Rank3	Assemblies	0	Untrimmed
par_all	GCA_000717535.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_000717535.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_000193355.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_000193355.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_002146425.1	Orders	Rank3	Assemblies	3	Trimmed
par_all	GCA_002146425.1	Orders	Rank3	Assemblies	3	Untrimmed
par_all	GCA_002147645.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_002147645.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_000161615.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_000161615.1	Orders	Rank3	Assemblies	4	Untrimmed
par_all	GCA_002146595.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_002146595.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_002555365.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_002555365.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_000710255.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_000710255.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_002589045.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_002589045.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_002146785.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_002146785.1	Orders	Rank3	Assemblies	3	Untrimmed
par_all	GCA_001598095.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_001598095.1	Orders	Rank3	Assemblies	3	Untrimmed
par_all	GCA_002146315.1	Orders	Rank3	Assemblies	3	Trimmed
par_all	GCA_002146315.1	Orders	Rank3	Assemblies	3	Untrimmed
par_all	GCA_003991175.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_003991175.1	Orders	Rank3	Assemblies	1	Untrimmed
par_all	GCA_002146445.1	Orders	Rank3	Assemblies	3	Trimmed
par_all	GCA_002146445.1	Orders	Rank3	Assemblies	3	Untrimmed
par_all	GCA_000468975.2	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_000468975.2	Orders	Rank3	Assemblies	4	Untrimmed
par_all	GCA_002146655.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_002146655.1	Orders	Rank3	Assemblies	1	Untrimmed
par_all	GCA_002558015.1	Orders	Rank3	Assemblies	3	Trimmed
par_all	GCA_002558015.1	Orders	Rank3	Assemblies	3	Untrimmed
par_all	GCA_000688795.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_000688795.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_003312445.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_003312445.1	Orders	Rank3	Assemblies	4	Untrimmed
par_all	GCA_002147245.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_002147245.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_000161575.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_000161575.1	Orders	Rank3	Assemblies	3	Untrimmed
par_all	GCA_002147025.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_002147025.1	Orders	Rank3	Assemblies	1	Untrimmed
par_all	GCA_002893505.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_002893505.1	Orders	Rank3	Assemblies	1	Untrimmed
par_all	GCA_000833655.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_000833655.1	Orders	Rank3	Assemblies	1	Untrimmed
par_all	GCA_003626955.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_003626955.1	Orders	Rank3	Assemblies	1	Untrimmed
par_all	GCA_002147685.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_002147685.1	Orders	Rank3	Assemblies	4	Untrimmed
par_all	GCA_002969075.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_002969075.1	Orders	Rank3	Assemblies	0	Untrimmed
par_all	GCA_000161515.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_000161515.1	Orders	Rank3	Assemblies	4	Untrimmed
par_all	GCA_000338755.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_000338755.1	Orders	Rank3	Assemblies	3	Untrimmed
par_all	GCA_002147725.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_002147725.1	Orders	Rank3	Assemblies	4	Untrimmed
par_all	GCA_001420855.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_001420855.1	Orders	Rank3	Assemblies	3	Untrimmed
par_all	GCA_000161535.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_000161535.1	Orders	Rank3	Assemblies	1	Untrimmed
par_all	GCA_000803665.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_000803665.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_002147105.1	Orders	Rank3	Assemblies	3	Trimmed
par_all	GCA_002147105.1	Orders	Rank3	Assemblies	3	Untrimmed
par_all	GCA_001595725.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_001595725.1	Orders	Rank3	Assemblies	1	Untrimmed
par_all	GCA_001548175.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_001548175.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_000292455.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_000292455.1	Orders	Rank3	Assemblies	1	Untrimmed
par_all	GCA_000600315.1	Orders	Rank3	Assemblies	3	Trimmed
par_all	GCA_000600315.1	Orders	Rank3	Assemblies	3	Untrimmed
par_all	GCA_002893525.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_002893525.1	Orders	Rank3	Assemblies	3	Untrimmed
par_all	GCA_002146815.1	Orders	Rank3	Assemblies	1	Trimmed
par_all	GCA_002146815.1	Orders	Rank3	Assemblies	1	Untrimmed
par_all	GCA_002581075.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_002581075.1	Orders	Rank3	Assemblies	5	Untrimmed
par_all	GCA_002147165.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_002147165.1	Orders	Rank3	Assemblies	4	Untrimmed
par_all	GCA_002147495.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_002147495.1	Orders	Rank3	Assemblies	2	Untrimmed
par_all	GCA_002146945.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_002146945.1	Orders	Rank3	Assemblies	4	Untrimmed
par_all	GCA_003719805.1	Orders	Rank3	Assemblies	0	Trimmed
par_all	GCA_003719805.1	Orders	Rank3	Assemblies	3	Untrimmed
ref_no_rec	mgc157-1	Species	Rank4	Strains	0	Trimmed
ref_no_rec	mgc157-1	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	BGSC 4AW1	Species	Rank4	Strains	1	Trimmed
ref_no_rec	BGSC 4AW1	Species	Rank4	Strains	87	Untrimmed
ref_no_rec	AFS031210	Species	Rank4	Strains	0	Trimmed
ref_no_rec	AFS031210	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	AFS005140	Species	Rank4	Strains	7	Trimmed
ref_no_rec	AFS005140	Species	Rank4	Strains	7	Untrimmed
ref_no_rec	F14-1	Species	Rank4	Strains	0	Trimmed
ref_no_rec	F14-1	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	11MN1	Species	Rank4	Strains	0	Trimmed
ref_no_rec	11MN1	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	AFS097514	Species	Rank4	Strains	0	Trimmed
ref_no_rec	AFS097514	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	AFS018331	Species	Rank4	Strains	0	Trimmed
ref_no_rec	AFS018331	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	BRI-326	Species	Rank4	Strains	0	Trimmed
ref_no_rec	BRI-326	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	Bt2-56	Species	Rank4	Strains	0	Trimmed
ref_no_rec	Bt2-56	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	BA04	Species	Rank4	Strains	0	Trimmed
ref_no_rec	BA04	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	AFS077661	Species	Rank4	Strains	0	Trimmed
ref_no_rec	AFS077661	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	BGSC 4AD1	Species	Rank4	Strains	0	Trimmed
ref_no_rec	BGSC 4AD1	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	AM370	Species	Rank4	Strains	0	Trimmed
ref_no_rec	AM370	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	X23	Species	Rank4	Strains	0	Trimmed
ref_no_rec	X23	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	JF21-1	Species	Rank4	Strains	2	Trimmed
ref_no_rec	JF21-1	Species	Rank4	Strains	2	Untrimmed
ref_no_rec	AFS089089	Species	Rank4	Strains	0	Trimmed
ref_no_rec	AFS089089	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	FCC41	Species	Rank4	Strains	5	Trimmed
ref_no_rec	FCC41	Species	Rank4	Strains	5	Untrimmed
ref_no_rec	Sbt029	Species	Rank4	Strains	0	Trimmed
ref_no_rec	Sbt029	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	AFS013213	Species	Rank4	Strains	7	Trimmed
ref_no_rec	AFS013213	Species	Rank4	Strains	7	Untrimmed
ref_no_rec	DAB-Bt6	Species	Rank4	Strains	13	Trimmed
ref_no_rec	DAB-Bt6	Species	Rank4	Strains	13	Untrimmed
ref_no_rec	C15	Species	Rank4	Strains	7	Trimmed
ref_no_rec	C15	Species	Rank4	Strains	7	Untrimmed
ref_no_rec	BTS02761A	Species	Rank4	Strains	4	Trimmed
ref_no_rec	BTS02761A	Species	Rank4	Strains	4	Untrimmed
ref_no_rec	ATX 13026	Species	Rank4	Strains	17	Trimmed
ref_no_rec	ATX 13026	Species	Rank4	Strains	17	Untrimmed
ref_no_rec	BGSC 4AG1	Species	Rank4	Strains	0	Trimmed
ref_no_rec	BGSC 4AG1	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	higo	Species	Rank4	Strains	5	Trimmed
ref_no_rec	higo	Species	Rank4	Strains	5	Untrimmed
ref_no_rec	Bt18247	Species	Rank4	Strains	1	Trimmed
ref_no_rec	Bt18247	Species	Rank4	Strains	1	Untrimmed
ref_no_rec	BGSC 4U1	Species	Rank4	Strains	1	Trimmed
ref_no_rec	BGSC 4U1	Species	Rank4	Strains	1	Untrimmed
ref_no_rec	AFS030866	Species	Rank4	Strains	4	Trimmed
ref_no_rec	AFS030866	Species	Rank4	Strains	4	Untrimmed
ref_no_rec	Bt173	Species	Rank4	Strains	2	Trimmed
ref_no_rec	Bt173	Species	Rank4	Strains	2	Untrimmed
ref_no_rec	Gnyt1	Species	Rank4	Strains	0	Trimmed
ref_no_rec	Gnyt1	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	BGSC 4BZ1	Species	Rank4	Strains	0	Trimmed
ref_no_rec	BGSC 4BZ1	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	AFS059039	Species	Rank4	Strains	4	Trimmed
ref_no_rec	AFS059039	Species	Rank4	Strains	4	Untrimmed
ref_no_rec	AFS099505	Species	Rank4	Strains	0	Trimmed
ref_no_rec	AFS099505	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	HBF-18	Species	Rank4	Strains	3	Trimmed
ref_no_rec	HBF-18	Species	Rank4	Strains	3	Untrimmed
ref_no_rec	BGSC 4CE1	Species	Rank4	Strains	1	Trimmed
ref_no_rec	BGSC 4CE1	Species	Rank4	Strains	1	Untrimmed
ref_no_rec	Mfbjulcb3	Species	Rank4	Strains	0	Trimmed
ref_no_rec	Mfbjulcb3	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	O-V84.2	Species	Rank4	Strains	0	Trimmed
ref_no_rec	O-V84.2	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	AFS099341	Species	Rank4	Strains	0	Trimmed
ref_no_rec	AFS099341	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	BGSC 4AF1	Species	Rank4	Strains	0	Trimmed
ref_no_rec	BGSC 4AF1	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	AFS088016	Species	Rank4	Strains	7	Trimmed
ref_no_rec	AFS088016	Species	Rank4	Strains	7	Untrimmed
ref_no_rec	mogi K4	Species	Rank4	Strains	3	Trimmed
ref_no_rec	mogi K4	Species	Rank4	Strains	3	Untrimmed
ref_no_rec	ATX14875	Species	Rank4	Strains	0	Trimmed
ref_no_rec	ATX14875	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	PS184M1	Species	Rank4	Strains	2	Trimmed
ref_no_rec	PS184M1	Species	Rank4	Strains	2	Untrimmed
ref_no_rec	Sbt054	Species	Rank4	Strains	0	Trimmed
ref_no_rec	Sbt054	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	S2480-1	Species	Rank4	Strains	2	Trimmed
ref_no_rec	S2480-1	Species	Rank4	Strains	2	Untrimmed
ref_no_rec	BRI-225	Species	Rank4	Strains	0	Trimmed
ref_no_rec	BRI-225	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	Buibui	Species	Rank4	Strains	9	Trimmed
ref_no_rec	Buibui	Species	Rank4	Strains	9	Untrimmed
ref_no_rec	AM1195	Species	Rank4	Strains	0	Trimmed
ref_no_rec	AM1195	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	G25-6	Species	Rank4	Strains	1	Trimmed
ref_no_rec	G25-6	Species	Rank4	Strains	1	Untrimmed
ref_no_rec	FCD114	Species	Rank4	Strains	3	Trimmed
ref_no_rec	FCD114	Species	Rank4	Strains	3	Untrimmed
ref_no_rec	Sbt053	Species	Rank4	Strains	0	Trimmed
ref_no_rec	Sbt053	Species	Rank4	Strains	0	Untrimmed
ref_no_rec	K3	Species	Rank3	Strains	7	Trimmed
ref_no_rec	K3	Species	Rank3	Strains	61	Untrimmed
ref_no_rec	AFS098399	Species	Rank3	Strains	0	Trimmed
ref_no_rec	AFS098399	Species	Rank3	Strains	15	Untrimmed
ref_no_rec	B0195	Species	Rank3	Strains	1	Trimmed
ref_no_rec	B0195	Species	Rank3	Strains	1	Untrimmed
ref_no_rec	F14-1	Species	Rank3	Strains	0	Trimmed
ref_no_rec	F14-1	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	ARP171	Species	Rank3	Strains	0	Trimmed
ref_no_rec	ARP171	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	AH603	Species	Rank3	Strains	0	Trimmed
ref_no_rec	AH603	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	BTS02069AA	Species	Rank3	Strains	0	Trimmed
ref_no_rec	BTS02069AA	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	BA04	Species	Rank3	Strains	0	Trimmed
ref_no_rec	BA04	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	G25-128	Species	Rank3	Strains	1	Trimmed
ref_no_rec	G25-128	Species	Rank3	Strains	1	Untrimmed
ref_no_rec	BGSC 4G1	Species	Rank3	Strains	26	Trimmed
ref_no_rec	BGSC 4G1	Species	Rank3	Strains	73	Untrimmed
ref_no_rec	ARP052	Species	Rank3	Strains	0	Trimmed
ref_no_rec	ARP052	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	Bun1-14	Species	Rank3	Strains	2	Trimmed
ref_no_rec	Bun1-14	Species	Rank3	Strains	2	Untrimmed
ref_no_rec	ARP258	Species	Rank3	Strains	0	Trimmed
ref_no_rec	ARP258	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	T13001	Species	Rank3	Strains	3	Trimmed
ref_no_rec	T13001	Species	Rank3	Strains	3	Untrimmed
ref_no_rec	AM370	Species	Rank3	Strains	0	Trimmed
ref_no_rec	AM370	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	ARP215	Species	Rank3	Strains	0	Trimmed
ref_no_rec	ARP215	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	HD-525	Species	Rank3	Strains	26	Trimmed
ref_no_rec	HD-525	Species	Rank3	Strains	73	Untrimmed
ref_no_rec	VD154	Species	Rank3	Strains	3	Trimmed
ref_no_rec	VD154	Species	Rank3	Strains	3	Untrimmed
ref_no_rec	Sbt029	Species	Rank3	Strains	0	Trimmed
ref_no_rec	Sbt029	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	BGSC 4Q1	Species	Rank3	Strains	13	Trimmed
ref_no_rec	BGSC 4Q1	Species	Rank3	Strains	71	Untrimmed
ref_no_rec	Bti	Species	Rank3	Strains	14	Trimmed
ref_no_rec	Bti	Species	Rank3	Strains	14	Untrimmed
ref_no_rec	C15	Species	Rank3	Strains	7	Trimmed
ref_no_rec	C15	Species	Rank3	Strains	7	Untrimmed
ref_no_rec	A1462	Species	Rank3	Strains	2	Trimmed
ref_no_rec	A1462	Species	Rank3	Strains	2	Untrimmed
ref_no_rec	ATX 13026	Species	Rank3	Strains	17	Trimmed
ref_no_rec	ATX 13026	Species	Rank3	Strains	17	Untrimmed
ref_no_rec	G25-87	Species	Rank3	Strains	2	Trimmed
ref_no_rec	G25-87	Species	Rank3	Strains	2	Untrimmed
ref_no_rec	BGSC 4AG1	Species	Rank3	Strains	0	Trimmed
ref_no_rec	BGSC 4AG1	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	BGSC 4B2	Species	Rank3	Strains	0	Trimmed
ref_no_rec	BGSC 4B2	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	Sbt009	Species	Rank3	Strains	0	Trimmed
ref_no_rec	Sbt009	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	ARP104	Species	Rank3	Strains	0	Trimmed
ref_no_rec	ARP104	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	IBL00090	Species	Rank3	Strains	18	Trimmed
ref_no_rec	IBL00090	Species	Rank3	Strains	63	Untrimmed
ref_no_rec	ARP011	Species	Rank3	Strains	2	Trimmed
ref_no_rec	ARP011	Species	Rank3	Strains	2	Untrimmed
ref_no_rec	S976	Species	Rank3	Strains	1	Trimmed
ref_no_rec	S976	Species	Rank3	Strains	1	Untrimmed
ref_no_rec	WZ-9	Species	Rank3	Strains	5	Trimmed
ref_no_rec	WZ-9	Species	Rank3	Strains	5	Untrimmed
ref_no_rec	HD511	Species	Rank3	Strains	5	Trimmed
ref_no_rec	HD511	Species	Rank3	Strains	5	Untrimmed
ref_no_rec	BGSC 4AE1	Species	Rank3	Strains	26	Trimmed
ref_no_rec	BGSC 4AE1	Species	Rank3	Strains	73	Untrimmed
ref_no_rec	DAB-Bt1	Species	Rank3	Strains	13	Trimmed
ref_no_rec	DAB-Bt1	Species	Rank3	Strains	13	Untrimmed
ref_no_rec	1230	Species	Rank3	Strains	10	Trimmed
ref_no_rec	1230	Species	Rank3	Strains	10	Untrimmed
ref_no_rec	18_484	Species	Rank3	Strains	11	Trimmed
ref_no_rec	18_484	Species	Rank3	Strains	11	Untrimmed
ref_no_rec	T0131	Species	Rank3	Strains	14	Trimmed
ref_no_rec	T0131	Species	Rank3	Strains	14	Untrimmed
ref_no_rec	B-SC5	Species	Rank3	Strains	0	Trimmed
ref_no_rec	B-SC5	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	s8	Species	Rank3	Strains	10	Trimmed
ref_no_rec	s8	Species	Rank3	Strains	10	Untrimmed
ref_no_rec	79-25	Species	Rank3	Strains	1	Trimmed
ref_no_rec	79-25	Species	Rank3	Strains	1	Untrimmed
ref_no_rec	SK-758	Species	Rank3	Strains	1	Trimmed
ref_no_rec	SK-758	Species	Rank3	Strains	1	Untrimmed
ref_no_rec	87-29	Species	Rank3	Strains	1	Trimmed
ref_no_rec	87-29	Species	Rank3	Strains	1	Untrimmed
ref_no_rec	BRC-LLP29	Species	Rank3	Strains	13	Trimmed
ref_no_rec	BRC-LLP29	Species	Rank3	Strains	13	Untrimmed
ref_no_rec	ATCC 14706	Species	Rank3	Strains	1	Trimmed
ref_no_rec	ATCC 14706	Species	Rank3	Strains	1	Untrimmed
ref_no_rec	IBL02897	Species	Rank3	Strains	18	Trimmed
ref_no_rec	IBL02897	Species	Rank3	Strains	63	Untrimmed
ref_no_rec	IEBC-T63 001	Species	Rank3	Strains	0	Trimmed
ref_no_rec	IEBC-T63 001	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	BGSC 4AU1	Species	Rank3	Strains	3	Trimmed
ref_no_rec	BGSC 4AU1	Species	Rank3	Strains	3	Untrimmed
ref_no_rec	G25-41	Species	Rank3	Strains	1	Trimmed
ref_no_rec	G25-41	Species	Rank3	Strains	15	Untrimmed
ref_no_rec	BRI-326	Species	Rank3	Strains	0	Trimmed
ref_no_rec	BRI-326	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	Mfbjulcb3	Species	Rank3	Strains	0	Trimmed
ref_no_rec	Mfbjulcb3	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	BR30	Species	Rank3	Strains	2	Trimmed
ref_no_rec	BR30	Species	Rank3	Strains	2	Untrimmed
ref_no_rec	1218	Species	Rank3	Strains	3	Trimmed
ref_no_rec	1218	Species	Rank3	Strains	3	Untrimmed
ref_no_rec	O-V84.2	Species	Rank3	Strains	0	Trimmed
ref_no_rec	O-V84.2	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	CH18	Species	Rank3	Strains	3	Trimmed
ref_no_rec	CH18	Species	Rank3	Strains	3	Untrimmed
ref_no_rec	AFS099341	Species	Rank3	Strains	0	Trimmed
ref_no_rec	AFS099341	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	Sbt003	Species	Rank3	Strains	4	Trimmed
ref_no_rec	Sbt003	Species	Rank3	Strains	4	Untrimmed
ref_no_rec	mogi K4	Species	Rank3	Strains	3	Trimmed
ref_no_rec	mogi K4	Species	Rank3	Strains	3	Untrimmed
ref_no_rec	PS33F2	Species	Rank3	Strains	2	Trimmed
ref_no_rec	PS33F2	Species	Rank3	Strains	2	Untrimmed
ref_no_rec	Semadara	Species	Rank3	Strains	1	Trimmed
ref_no_rec	Semadara	Species	Rank3	Strains	1	Untrimmed
ref_no_rec	BGSC 4AJ1	Species	Rank3	Strains	5	Trimmed
ref_no_rec	BGSC 4AJ1	Species	Rank3	Strains	5	Untrimmed
ref_no_rec	BTS01099E	Species	Rank3	Strains	8	Trimmed
ref_no_rec	BTS01099E	Species	Rank3	Strains	8	Untrimmed
ref_no_rec	L_1B0_5	Species	Rank3	Strains	10	Trimmed
ref_no_rec	L_1B0_5	Species	Rank3	Strains	10	Untrimmed
ref_no_rec	PS184M1	Species	Rank3	Strains	2	Trimmed
ref_no_rec	PS184M1	Species	Rank3	Strains	2	Untrimmed
ref_no_rec	G25-42	Species	Rank3	Strains	3	Trimmed
ref_no_rec	G25-42	Species	Rank3	Strains	3	Untrimmed
ref_no_rec	TS3	Species	Rank3	Strains	0	Trimmed
ref_no_rec	TS3	Species	Rank3	Strains	0	Untrimmed
ref_no_rec	BTy41	Species	Rank3	Strains	1	Trimmed
ref_no_rec	BTy41	Species	Rank3	Strains	1	Untrimmed
ref_no_rec	dakota	Species	Rank3	Strains	0	Trimmed
ref_no_rec	dakota	Species	Rank3	Strains	0	Untrimmed
